Date,Price,Open,High,Low,Vol.,Change %
2020-12-25,16950.0,16500.0,16950.0,16250.0,20.82M,2.73%
2020-12-28,16750.0,17050.0,17100.0,16550.0,23.67M,-1.18%
2020-12-29,16700.0,16750.0,16900.0,16600.0,13.08M,-0.30%
2020-12-30,16800.0,17000.0,17250.0,16800.0,35.81M,0.60%
2020-12-31,16900.0,17000.0,17000.0,16750.0,14.97M,0.60%
2021-01-04,17550.0,17050.0,17700.0,16900.0,46.81M,3.85%
2021-01-05,17700.0,17550.0,17950.0,17450.0,23.40M,0.85%
2021-01-06,18000.0,17900.0,18350.0,17700.0,31.19M,1.69%
2021-01-07,18450.0,18050.0,18450.0,17850.0,39.68M,2.50%
2021-01-08,19400.0,18800.0,19500.0,18650.0,34.89M,5.15%
2021-01-11,20100.0,20000.0,20400.0,19800.0,33.49M,3.61%
2021-01-12,19800.0,19900.0,20050.0,19500.0,27.24M,-1.49%
2021-01-13,19500.0,19800.0,20050.0,19400.0,26.65M,-1.52%
2021-01-14,20100.0,19650.0,20250.0,19000.0,27.46M,3.08%
2021-01-15,21100.0,20500.0,21500.0,20500.0,51.69M,4.98%
2021-01-18,20600.0,21700.0,21700.0,20250.0,59.66M,-2.37%
2021-01-19,19200.0,20350.0,20450.0,19200.0,45.05M,-6.80%
2021-01-20,19000.0,19400.0,19600.0,17950.0,34.43M,-1.04%
2021-01-21,20000.0,19400.0,20000.0,18850.0,34.48M,5.26%
2021-01-22,19950.0,20000.0,20200.0,19700.0,29.97M,-0.25%
2021-01-25,19350.0,19700.0,19900.0,19350.0,28.07M,-3.01%
2021-01-26,18100.0,19300.0,19300.0,18050.0,32.30M,-6.46%
2021-01-27,17250.0,17800.0,18650.0,17000.0,32.16M,-4.70%
2021-01-28,16050.0,16150.0,16950.0,16050.0,45.05M,-6.96%
2021-01-29,16900.0,15500.0,17150.0,15500.0,31.23M,5.30%
2021-02-01,16100.0,17000.0,17450.0,16100.0,23.12M,-4.73%
2021-02-02,17150.0,16400.0,17200.0,16000.0,20.76M,6.52%
2021-02-03,18000.0,17350.0,18200.0,17150.0,27.11M,4.96%
2021-02-04,17600.0,17900.0,18150.0,17550.0,18.65M,-2.22%
2021-02-05,18300.0,17650.0,18300.0,17600.0,18.06M,3.98%
2021-02-08,17400.0,18300.0,18450.0,17100.0,24.04M,-4.92%
2021-02-09,18150.0,17500.0,18200.0,17100.0,18.23M,4.31%
2021-02-17,18750.0,18300.0,18800.0,18200.0,21.03M,3.31%
2021-02-18,18600.0,18700.0,18800.0,18450.0,22.50M,-0.80%
2021-02-19,18700.0,18400.0,19000.0,18250.0,22.59M,0.54%
2021-02-22,18600.0,18800.0,19200.0,18550.0,25.99M,-0.53%
2021-02-23,18800.0,18650.0,19000.0,18500.0,24.90M,1.08%
2021-02-24,18350.0,18950.0,19150.0,18300.0,24.70M,-2.39%
2021-02-25,18500.0,18600.0,18650.0,18200.0,18.34M,0.82%
2021-02-26,18350.0,18250.0,18550.0,18200.0,17.42M,-0.81%
2021-03-01,19100.0,18600.0,19150.0,18500.0,35.78M,4.09%
2021-03-02,19150.0,19600.0,19600.0,19050.0,21.14M,0.26%
2021-03-03,19000.0,19150.0,19300.0,19000.0,16.62M,-0.78%
2021-03-04,18350.0,19050.0,19150.0,18300.0,23.54M,-3.42%
2021-03-05,18700.0,18350.0,18850.0,18150.0,24.86M,1.91%
2021-03-08,18600.0,19000.0,19150.0,18500.0,13.65M,-0.53%
2021-03-09,18550.0,18500.0,18700.0,18300.0,14.77M,-0.27%
2021-03-10,18700.0,18650.0,18900.0,18400.0,18.97M,0.81%
2021-03-11,19300.0,19000.0,19350.0,18850.0,34.59M,3.21%
2021-03-12,19200.0,19400.0,19500.0,19000.0,19.94M,-0.52%
2021-03-15,18900.0,19200.0,19350.0,18900.0,22.95M,-1.56%
2021-03-16,18900.0,18950.0,19150.0,18750.0,23.80M,0.00%
2021-03-17,19600.0,19000.0,19750.0,19000.0,38.32M,3.70%
2021-03-18,19700.0,19850.0,19950.0,19600.0,19.88M,0.51%
2021-03-19,19600.0,19600.0,19900.0,19550.0,24.33M,-0.51%
2021-03-22,19200.0,19700.0,19700.0,19150.0,32.82M,-2.04%
2021-03-23,18800.0,19200.0,19200.0,18750.0,25.30M,-2.08%
2021-03-24,18400.0,18550.0,18850.0,18300.0,22.97M,-2.13%
2021-03-25,18750.0,18600.0,19050.0,18450.0,28.72M,1.90%
2021-03-26,18950.0,18750.0,19100.0,18300.0,23.37M,1.07%
2021-03-29,19200.0,19050.0,19250.0,18900.0,37.00M,1.32%
2021-03-30,20500.0,19250.0,20500.0,19000.0,99.98M,6.77%
2021-03-31,21450.0,21450.0,21900.0,21250.0,56.67M,4.63%
2021-04-01,21600.0,21400.0,21650.0,21100.0,33.20M,0.70%
2021-04-02,22600.0,21900.0,22950.0,21800.0,56.04M,4.63%
2021-04-05,23150.0,23000.0,23300.0,22600.0,46.16M,2.43%
2021-04-06,22750.0,22600.0,23200.0,22600.0,42.37M,-1.73%
2021-04-07,22300.0,22300.0,22600.0,22100.0,51.63M,-1.98%
2021-04-08,22200.0,22500.0,22600.0,22000.0,26.67M,-0.45%
2021-04-09,22700.0,22200.0,22900.0,22200.0,25.32M,2.25%
2021-04-12,23450.0,23000.0,23850.0,22750.0,49.31M,3.30%
2021-04-13,22700.0,23450.0,23550.0,22600.0,46.63M,-3.20%
2021-04-14,22900.0,22500.0,22950.0,22200.0,35.11M,0.88%
2021-04-15,22350.0,23000.0,23000.0,22200.0,36.95M,-2.40%
2021-04-16,22100.0,22200.0,22800.0,21800.0,41.49M,-1.12%
2021-04-19,22900.0,22300.0,22900.0,22000.0,29.03M,3.62%
2021-04-20,22500.0,23000.0,23150.0,22300.0,29.74M,-1.75%
2021-04-22,21000.0,22500.0,22600.0,21000.0,35.45M,-6.67%
2021-04-23,22450.0,21300.0,22450.0,20900.0,45.23M,6.90%
2021-04-26,22550.0,22900.0,23200.0,22450.0,41.63M,0.45%
2021-04-27,23100.0,22550.0,23250.0,22300.0,47.55M,2.44%
2021-04-28,24200.0,23100.0,24350.0,22900.0,71.13M,4.76%
2021-04-29,23900.0,24250.0,24600.0,23850.0,38.89M,-1.24%
2021-05-04,24100.0,23300.0,24200.0,23150.0,54.31M,0.84%
2021-05-05,24700.0,24150.0,25100.0,24050.0,51.68M,2.49%
2021-05-06,24400.0,24550.0,24900.0,24300.0,34.27M,-1.21%
2021-05-07,24000.0,24250.0,24550.0,23800.0,48.46M,-1.64%
2021-05-10,24300.0,23800.0,24500.0,23700.0,41.49M,1.25%
2021-05-11,24650.0,24450.0,25450.0,24450.0,58.01M,1.44%
2021-05-12,26350.0,24850.0,26350.0,24800.0,59.48M,6.90%
2021-05-13,26300.0,26050.0,27150.0,26050.0,47.11M,-0.19%
2021-05-14,26400.0,26600.0,26850.0,26150.0,32.74M,0.38%
2021-05-17,25950.0,26500.0,26700.0,25850.0,39.75M,-1.70%
2021-05-18,27300.0,25900.0,27400.0,25650.0,44.75M,5.20%
2021-05-19,28500.0,27300.0,28700.0,27300.0,46.48M,4.40%
2021-05-20,29400.0,28450.0,29550.0,28100.0,57.27M,3.16%
2021-05-21,28850.0,29250.0,29800.0,28800.0,45.79M,-1.87%
2021-05-24,28900.0,28850.0,29250.0,28800.0,31.60M,0.17%
2021-05-25,29350.0,28950.0,29750.0,28900.0,24.12M,1.56%
2021-05-26,29500.0,29600.0,29800.0,29350.0,31.49M,0.51%
2021-05-27,29800.0,29550.0,30300.0,29000.0,46.75M,1.02%
2021-05-28,31850.0,30400.0,31850.0,30000.0,73.84M,6.88%
2021-05-31,33800.0,32150.0,33900.0,31900.0,42.13M,6.12%
2021-06-01,32400.0,33500.0,33550.0,32350.0,47.06M,-4.14%
2021-06-02,32200.0,31600.0,32400.0,31200.0,51.66M,-0.62%
2021-06-03,32750.0,33200.0,33200.0,32200.0,30.95M,1.71%
2021-06-04,32150.0,32200.0,33000.0,31800.0,37.48M,-1.83%
2021-06-07,30700.0,31800.0,32000.0,30000.0,38.82M,-4.51%
2021-06-08,28600.0,30200.0,31300.0,28600.0,47.30M,-6.84%
2021-06-09,29600.0,28500.0,30350.0,28000.0,37.52M,3.50%
2021-06-10,28900.0,29600.0,30050.0,28800.0,23.98M,-2.36%
2021-06-11,30500.0,29100.0,30800.0,28800.0,36.44M,5.54%
2021-06-14,30800.0,30700.0,31300.0,30400.0,26.89M,0.98%
2021-06-15,30100.0,30800.0,30800.0,29800.0,29.66M,-2.27%
2021-06-16,29200.0,29600.0,30200.0,29000.0,30.69M,-2.99%
2021-06-17,29400.0,28550.0,29650.0,28550.0,19.58M,0.68%
2021-06-18,29650.0,29900.0,30100.0,29500.0,16.99M,0.85%
2021-06-21,29850.0,29500.0,30300.0,29350.0,24.07M,0.67%
2021-06-22,30200.0,30150.0,30750.0,29850.0,25.19M,1.17%
2021-06-23,29750.0,30200.0,30350.0,29750.0,24.11M,-1.49%
2021-06-24,29000.0,29750.0,29900.0,28850.0,21.75M,-2.52%
2021-06-25,29500.0,29000.0,29500.0,28900.0,15.57M,1.72%
2021-06-28,30200.0,29800.0,30400.0,29450.0,19.30M,2.37%
2021-06-29,31000.0,30500.0,31500.0,30400.0,36.07M,2.65%
2021-06-30,30600.0,30950.0,31400.0,30500.0,16.50M,-1.29%
2021-07-01,31000.0,30600.0,31250.0,30450.0,29.59M,1.31%
2021-07-02,31500.0,31100.0,31950.0,31100.0,41.48M,1.61%
2021-07-05,32600.0,31600.0,32600.0,30900.0,53.69M,3.49%
2021-07-06,30350.0,32800.0,33100.0,30350.0,38.58M,-6.90%
2021-07-07,31050.0,30650.0,31150.0,30000.0,41.48M,2.31%
2021-07-08,30200.0,31000.0,31300.0,30100.0,32.24M,-2.74%
2021-07-09,29100.0,30000.0,30500.0,29000.0,38.41M,-3.64%
2021-07-12,28400.0,29150.0,29200.0,27100.0,62.62M,-2.41%
2021-07-13,28700.0,28800.0,29000.0,28050.0,18.44M,1.06%
2021-07-14,27400.0,28700.0,28700.0,27000.0,25.27M,-4.53%
2021-07-15,28800.0,27100.0,28800.0,27100.0,25.37M,5.11%
2021-07-16,28450.0,28900.0,29100.0,28400.0,19.47M,-1.22%
2021-07-19,27500.0,27500.0,27950.0,26700.0,38.56M,-3.34%
2021-07-20,28100.0,27800.0,28100.0,27200.0,23.88M,2.18%
2021-07-21,27850.0,28300.0,28400.0,27800.0,14.14M,-0.89%
2021-07-22,28000.0,27850.0,28150.0,27650.0,16.62M,0.54%
2021-07-23,28700.0,28300.0,29950.0,27900.0,63.58M,2.50%
2021-07-26,28700.0,28900.0,29300.0,28350.0,15.10M,0.00%
2021-07-27,29100.0,29000.0,29750.0,28700.0,29.76M,1.39%
2021-07-28,28900.0,28900.0,29450.0,28700.0,17.53M,-0.69%
2021-07-29,29300.0,29100.0,29400.0,29000.0,16.10M,1.38%
2021-07-30,29900.0,29400.0,30350.0,29250.0,32.25M,2.05%
2021-08-02,29300.0,29800.0,30400.0,29300.0,26.51M,-2.01%
2021-08-03,29800.0,29400.0,29800.0,29250.0,26.54M,1.71%
2021-08-04,30650.0,29800.0,30800.0,29650.0,48.35M,2.85%
2021-08-05,31050.0,30600.0,31250.0,30300.0,30.72M,1.31%
2021-08-06,30300.0,31000.0,31150.0,30300.0,30.92M,-2.42%
2021-08-09,30700.0,30300.0,30800.0,30100.0,20.91M,1.32%
2021-08-10,30600.0,30850.0,31000.0,30300.0,24.37M,-0.33%
2021-08-11,30400.0,30500.0,30850.0,30350.0,26.16M,-0.65%
2021-08-12,29600.0,30300.0,30500.0,29600.0,27.94M,-2.63%
2021-08-13,29700.0,29600.0,29800.0,29150.0,22.96M,0.34%
2021-08-16,30300.0,29850.0,30400.0,29400.0,24.10M,2.02%
2021-08-17,30150.0,30300.0,30600.0,30000.0,20.33M,-0.50%
2021-08-18,29950.0,30000.0,30150.0,29550.0,22.20M,-0.66%
2021-08-19,29950.0,29800.0,30050.0,29600.0,16.70M,0.00%
2021-08-20,28300.0,29800.0,29900.0,28000.0,42.11M,-5.51%
2021-08-23,27000.0,28200.0,28500.0,27000.0,29.89M,-4.59%
2021-08-24,27250.0,26900.0,27850.0,26650.0,25.86M,0.93%
2021-08-25,27350.0,27350.0,27550.0,27100.0,8.16M,0.37%
2021-08-26,27100.0,27500.0,27550.0,26850.0,13.17M,-0.91%
2021-08-27,27300.0,27000.0,27300.0,26550.0,16.48M,0.74%
2021-08-30,27900.0,27350.0,27950.0,27200.0,11.73M,2.20%
2021-08-31,27350.0,28000.0,28000.0,27300.0,11.98M,-1.97%
2021-09-01,27200.0,27200.0,27500.0,27200.0,10.29M,-0.55%
2021-09-06,27550.0,27200.0,27850.0,27100.0,16.26M,1.29%
2021-09-07,27900.0,27750.0,28350.0,27550.0,13.78M,1.27%
2021-09-08,27300.0,27900.0,28100.0,27300.0,9.67M,-2.15%
2021-09-09,27350.0,27150.0,27500.0,27100.0,9.34M,0.18%
2021-09-10,27200.0,27500.0,27600.0,27150.0,10.70M,-0.55%
2021-09-13,26900.0,27250.0,27300.0,26800.0,10.65M,-1.10%
2021-09-14,26650.0,26900.0,27200.0,26650.0,12.64M,-0.93%
2021-09-15,26600.0,26650.0,26900.0,26550.0,10.16M,-0.19%
2021-09-16,26750.0,26900.0,26950.0,26600.0,5.19M,0.56%
2021-09-17,26800.0,26900.0,27100.0,26700.0,16.37M,0.19%
2021-09-20,27100.0,27000.0,27500.0,26900.0,17.46M,1.12%
2021-09-21,26800.0,26850.0,27050.0,26500.0,14.21M,-1.11%
2021-09-22,26700.0,26800.0,26850.0,26550.0,8.39M,-0.37%
2021-09-23,26600.0,26750.0,27000.0,26600.0,12.78M,-0.37%
2021-09-24,26750.0,26700.0,27200.0,26600.0,13.85M,0.56%
2021-09-27,26500.0,27000.0,27100.0,26500.0,10.52M,-0.93%
2021-09-28,26550.0,26350.0,26600.0,26200.0,9.95M,0.19%
2021-09-29,25800.0,26500.0,26550.0,25700.0,19.93M,-2.82%
2021-09-30,25700.0,25850.0,26150.0,25700.0,10.10M,-0.39%
2021-10-01,24700.0,25650.0,25650.0,24500.0,24.15M,-3.89%
2021-10-04,24300.0,24500.0,24800.0,24050.0,15.74M,-1.62%
2021-10-05,25750.0,24400.0,25750.0,24400.0,13.48M,5.97%
2021-10-06,25500.0,25800.0,25800.0,25450.0,11.70M,-0.97%
2021-10-07,25500.0,25500.0,25750.0,24900.0,10.02M,0.00%
2021-10-08,25700.0,25600.0,26000.0,25300.0,9.33M,0.78%
2021-10-11,26500.0,25900.0,26600.0,25900.0,16.46M,3.11%
2021-10-12,26600.0,26750.0,26800.0,26350.0,11.68M,0.38%
2021-10-13,26250.0,26700.0,26750.0,26200.0,9.60M,-1.32%
2021-10-14,26400.0,26200.0,26700.0,26200.0,8.76M,0.57%
2021-10-15,26850.0,26500.0,27200.0,26400.0,18.82M,1.70%
2021-10-18,26900.0,27000.0,27200.0,26850.0,14.77M,0.19%
2021-10-19,26200.0,26900.0,26950.0,26200.0,8.32M,-2.60%
2021-10-20,26300.0,26400.0,26750.0,25650.0,14.90M,0.38%
2021-10-21,26100.0,26500.0,26600.0,26000.0,8.67M,-0.76%
2021-10-22,26200.0,26400.0,26400.0,26000.0,6.24M,0.38%
2021-10-25,25600.0,26000.0,26250.0,25600.0,15.09M,-2.29%
2021-10-26,25600.0,25600.0,25750.0,25200.0,10.16M,0.00%
2021-10-27,26500.0,25750.0,26650.0,25650.0,18.10M,3.52%
2021-10-28,26700.0,26600.0,26700.0,26000.0,11.06M,0.75%
2021-10-29,26600.0,26600.0,26700.0,26200.0,10.00M,-0.37%
2021-11-01,26600.0,26600.0,27050.0,26200.0,14.69M,0.00%
2021-11-02,26650.0,26700.0,26800.0,26500.0,9.86M,0.19%
2021-11-03,27900.0,26800.0,28450.0,26500.0,41.00M,4.69%
2021-11-04,27450.0,27900.0,28150.0,27450.0,13.51M,-1.61%
2021-11-05,27650.0,27500.0,27750.0,27350.0,9.44M,0.73%
2021-11-08,27850.0,27650.0,28000.0,27300.0,22.64M,0.72%
2021-11-09,28100.0,28050.0,28800.0,27300.0,26.35M,0.90%
2021-11-10,28450.0,28200.0,28750.0,28150.0,16.09M,1.25%
2021-11-11,27700.0,28550.0,28600.0,27700.0,22.52M,-2.64%
2021-11-12,28100.0,27450.0,28450.0,27300.0,17.02M,1.44%
2021-11-15,27950.0,28400.0,28400.0,27650.0,12.70M,-0.53%
2021-11-16,28050.0,28000.0,28800.0,27700.0,22.04M,0.36%
2021-11-17,28000.0,28100.0,28300.0,27600.0,10.32M,-0.18%
2021-11-18,27650.0,28150.0,28150.0,27550.0,12.18M,-1.25%
2021-11-19,27900.0,27700.0,28450.0,27000.0,22.04M,0.90%
2021-11-22,28800.0,28000.0,29500.0,27900.0,35.71M,3.23%
2021-11-23,28500.0,28950.0,28950.0,28300.0,10.73M,-1.04%
2021-11-24,30450.0,28500.0,30450.0,28350.0,67.32M,6.84%
2021-11-25,30650.0,31000.0,31250.0,30350.0,28.51M,0.66%
2021-11-26,30850.0,30700.0,31450.0,30500.0,29.14M,0.65%
2021-11-29,29900.0,30100.0,30600.0,29800.0,38.63M,-3.08%
2021-11-30,28900.0,30250.0,30300.0,28650.0,35.42M,-3.34%
2021-12-01,29900.0,28800.0,29900.0,28750.0,19.24M,3.46%
2021-12-02,29300.0,29900.0,30050.0,29300.0,13.46M,-2.01%
2021-12-03,28000.0,29400.0,29550.0,28000.0,23.48M,-4.44%
2021-12-06,27000.0,28000.0,28400.0,26400.0,26.47M,-3.57%
2021-12-07,28050.0,27300.0,28100.0,26900.0,12.83M,3.89%
2021-12-08,28600.0,28050.0,28800.0,27800.0,15.75M,1.96%
2021-12-09,28850.0,28500.0,28900.0,28400.0,11.92M,0.87%
2021-12-10,28600.0,28850.0,29050.0,28400.0,9.89M,-0.87%
2021-12-13,28650.0,28600.0,29000.0,28350.0,10.71M,0.17%
2021-12-14,28100.0,28550.0,28800.0,28100.0,11.43M,-1.92%
2021-12-15,28350.0,28100.0,28900.0,27700.0,15.19M,0.89%
2021-12-16,28600.0,28700.0,28700.0,28000.0,11.08M,0.88%
2021-12-17,28300.0,28650.0,28700.0,28000.0,9.27M,-1.05%
2021-12-20,28650.0,28250.0,28700.0,28150.0,13.06M,1.24%
2021-12-21,28200.0,28650.0,28800.0,28200.0,9.48M,-1.57%
2021-12-22,27650.0,28450.0,28600.0,27200.0,12.05M,-1.95%
2021-12-23,27400.0,27600.0,27800.0,26900.0,14.27M,-0.90%
2021-12-24,28200.0,27400.0,28250.0,27400.0,10.41M,2.92%
2021-12-27,28100.0,28450.0,28450.0,27850.0,7.41M,-0.35%
2021-12-28,30050.0,28250.0,30050.0,28050.0,45.05M,6.94%
2021-12-29,29500.0,30500.0,30800.0,29500.0,16.20M,-1.83%
2021-12-30,30500.0,29600.0,31050.0,29600.0,26.16M,3.39%
2021-12-31,31500.0,30700.0,32300.0,30500.0,35.41M,3.28%
2022-01-04,32100.0,32000.0,32850.0,31700.0,32.86M,1.90%
2022-01-05,32550.0,31900.0,32800.0,31700.0,36.94M,1.40%
2022-01-06,32700.0,32500.0,33900.0,32400.0,38.54M,0.46%
2022-01-07,31950.0,32700.0,32950.0,31950.0,28.17M,-2.29%
2022-01-10,31600.0,31950.0,32950.0,31150.0,28.38M,-1.10%
2022-01-11,32450.0,31800.0,33300.0,31700.0,29.60M,2.69%
2022-01-12,34700.0,32500.0,34700.0,31650.0,62.42M,6.93%
2022-01-13,34300.0,35400.0,36200.0,34300.0,43.95M,-1.15%
2022-01-14,35000.0,33800.0,35450.0,33750.0,26.70M,2.04%
2022-01-17,32600.0,35500.0,35600.0,32600.0,44.37M,-6.86%
2022-01-18,33900.0,32600.0,34500.0,32550.0,39.68M,3.99%
2022-01-19,32900.0,34300.0,34400.0,32700.0,20.80M,-2.95%
2022-01-20,33800.0,32600.0,33900.0,31800.0,30.98M,2.74%
2022-01-21,34600.0,33600.0,35250.0,33350.0,39.14M,2.37%
2022-01-24,33300.0,34400.0,34950.0,33000.0,30.19M,-3.76%
2022-01-25,34700.0,33100.0,34800.0,33000.0,24.09M,4.20%
2022-01-26,35550.0,35000.0,36500.0,34800.0,48.91M,2.45%
2022-01-27,35400.0,35300.0,35950.0,34750.0,23.70M,-0.42%
2022-01-28,35550.0,35200.0,36200.0,35200.0,22.21M,0.42%
2022-02-07,35600.0,36000.0,36300.0,35450.0,18.65M,0.14%
2022-02-08,35850.0,35350.0,36200.0,35350.0,18.82M,0.70%
2022-02-09,35050.0,36000.0,36700.0,35000.0,32.93M,-2.23%
2022-02-10,34750.0,35000.0,35250.0,34200.0,33.96M,-0.86%
2022-02-11,35300.0,34750.0,35350.0,34450.0,18.45M,1.58%
2022-02-14,32850.0,34850.0,35000.0,32850.0,37.42M,-6.94%
2022-02-15,33500.0,33100.0,33900.0,32700.0,31.17M,1.98%
2022-02-16,33600.0,33750.0,34100.0,33100.0,20.06M,0.30%
2022-02-17,33900.0,33600.0,34250.0,33450.0,15.74M,0.89%
2022-02-18,33350.0,33600.0,33800.0,33200.0,18.49M,-1.62%
2022-02-21,33200.0,33350.0,33550.0,32800.0,21.15M,-0.45%
2022-02-22,33700.0,32900.0,33700.0,32800.0,24.42M,1.51%
2022-02-23,33600.0,33900.0,33950.0,33600.0,13.87M,-0.30%
2022-02-24,32900.0,33400.0,33700.0,32000.0,30.48M,-2.08%
2022-02-25,33000.0,33100.0,33550.0,32900.0,17.79M,0.30%
2022-02-28,32850.0,33000.0,33350.0,32800.0,16.46M,-0.45%
2022-03-01,32650.0,33000.0,33000.0,32650.0,16.92M,-0.61%
2022-03-02,31250.0,32500.0,32550.0,31100.0,45.28M,-4.29%
2022-03-03,31850.0,31550.0,31900.0,31100.0,19.79M,1.92%
2022-03-04,32000.0,31850.0,32550.0,31500.0,13.26M,0.47%
2022-03-07,31500.0,31200.0,32000.0,31200.0,16.73M,-1.56%
2022-03-08,30850.0,31050.0,31650.0,30650.0,16.48M,-2.06%
2022-03-09,31100.0,31000.0,31300.0,30500.0,14.91M,0.81%
2022-03-10,31550.0,31750.0,32000.0,31550.0,12.22M,1.45%
2022-03-11,32050.0,31400.0,32450.0,31300.0,15.99M,1.58%
2022-03-14,32500.0,32050.0,32600.0,31850.0,20.98M,1.40%
2022-03-15,32700.0,32500.0,33150.0,32350.0,17.47M,0.62%
2022-03-16,32900.0,32800.0,32950.0,32550.0,11.15M,0.61%
2022-03-17,32800.0,33000.0,33150.0,32650.0,10.88M,-0.30%
2022-03-18,33100.0,32800.0,33250.0,32550.0,26.73M,0.91%
2022-03-21,33100.0,33100.0,33450.0,32800.0,12.85M,0.00%
2022-03-22,34050.0,33350.0,34200.0,33350.0,24.58M,2.87%
2022-03-23,34000.0,34000.0,34300.0,33650.0,15.50M,-0.15%
2022-03-24,33650.0,34000.0,34050.0,33600.0,9.92M,-1.03%
2022-03-25,33650.0,33600.0,34000.0,33600.0,11.34M,0.00%
2022-03-28,31850.0,33500.0,33550.0,31800.0,36.75M,-5.35%
2022-03-29,32300.0,32100.0,32350.0,31750.0,12.69M,1.41%
2022-03-30,32250.0,31950.0,32650.0,31500.0,15.93M,-0.15%
2022-03-31,31700.0,32100.0,32450.0,31700.0,9.02M,-1.71%
2022-04-01,32200.0,31650.0,32250.0,31550.0,9.16M,1.58%
2022-04-04,32200.0,32500.0,32700.0,32150.0,10.19M,0.00%
2022-04-05,31800.0,32050.0,32300.0,31800.0,8.73M,-1.24%
2022-04-06,32350.0,31800.0,32600.0,31550.0,12.15M,1.73%
2022-04-07,31900.0,32400.0,32900.0,31750.0,11.48M,-1.39%
2022-04-08,31000.0,31900.0,31950.0,30900.0,18.75M,-2.82%
2022-04-12,30800.0,31150.0,31450.0,30500.0,9.62M,-0.65%
2022-04-13,31350.0,31000.0,31500.0,30700.0,6.92M,1.79%
2022-04-14,30800.0,31350.0,31500.0,30750.0,6.47M,-1.75%
2022-04-15,30100.0,30700.0,31000.0,30100.0,10.46M,-2.27%
2022-04-18,29000.0,30100.0,30200.0,29000.0,14.86M,-3.65%
2022-04-19,27500.0,29100.0,29400.0,27500.0,15.85M,-5.17%
2022-04-20,27550.0,27800.0,28200.0,27450.0,12.02M,0.18%
2022-04-21,27650.0,27400.0,28350.0,27100.0,9.90M,0.36%
2022-04-22,28800.0,28100.0,29000.0,27800.0,11.53M,4.16%
2022-04-25,26800.0,28800.0,29000.0,26800.0,14.39M,-6.94%
2022-04-26,27400.0,26600.0,27500.0,25650.0,11.11M,2.24%
2022-04-27,28200.0,27000.0,28200.0,26450.0,8.59M,2.92%
2022-04-28,27700.0,27850.0,28200.0,27400.0,6.52M,-1.77%
2022-04-29,27700.0,27550.0,28150.0,27400.0,11.17M,0.00%
2022-05-04,26750.0,27700.0,27700.0,26700.0,8.98M,-3.43%
2022-05-05,26900.0,27000.0,27050.0,25900.0,13.51M,0.56%
2022-05-06,25500.0,26000.0,26600.0,25400.0,15.25M,-5.20%
2022-05-09,23750.0,25100.0,25100.0,23750.0,23.97M,-6.86%
2022-05-10,23900.0,22550.0,23900.0,22550.0,18.39M,0.63%
2022-05-11,23550.0,23900.0,24000.0,22800.0,13.07M,-1.46%
2022-05-12,21950.0,23450.0,23450.0,21950.0,24.21M,-6.79%
2022-05-13,20450.0,21500.0,21950.0,20450.0,22.54M,-6.83%
2022-05-16,19050.0,21100.0,21300.0,19050.0,35.19M,-6.85%
2022-05-17,20350.0,18700.0,20350.0,18600.0,30.82M,6.82%
2022-05-18,21750.0,20950.0,21750.0,20700.0,27.10M,6.88%
2022-05-19,21750.0,21300.0,22400.0,21250.0,22.22M,0.00%
2022-05-20,21600.0,21750.0,22050.0,21500.0,14.33M,-0.69%
2022-05-23,20350.0,21750.0,21750.0,20150.0,30.82M,-5.79%
2022-05-24,21750.0,20350.0,21750.0,20100.0,17.95M,6.88%
2022-05-25,22750.0,22000.0,22850.0,22000.0,20.35M,4.60%
2022-05-26,22400.0,22600.0,22750.0,22300.0,15.27M,-1.54%
2022-05-27,22250.0,22500.0,22700.0,22100.0,15.04M,-0.67%
2022-05-30,22800.0,22450.0,23000.0,22250.0,16.39M,2.47%
2022-05-31,22350.0,22600.0,22800.0,22350.0,12.81M,-1.97%
2022-06-01,22250.0,22300.0,22600.0,22000.0,14.73M,-0.45%
2022-06-02,21550.0,22350.0,22400.0,21450.0,15.93M,-3.15%
2022-06-03,21150.0,21500.0,21700.0,20950.0,12.08M,-1.86%
2022-06-06,20500.0,21150.0,21400.0,20500.0,17.16M,-3.07%
2022-06-07,20200.0,20500.0,20550.0,19800.0,16.80M,-1.46%
2022-06-08,21600.0,20400.0,21600.0,20300.0,11.49M,6.93%
2022-06-09,22300.0,22250.0,22350.0,21700.0,16.07M,3.24%
2022-06-10,21900.0,21800.0,22700.0,21750.0,17.45M,-1.79%
2022-06-13,20600.0,21050.0,21600.0,20500.0,16.68M,-5.94%
2022-06-14,20900.0,20350.0,21250.0,20350.0,12.47M,1.46%
2022-06-15,20700.0,21000.0,21050.0,19950.0,13.26M,-0.96%
2022-06-16,21000.0,21100.0,21250.0,20800.0,11.25M,1.45%
2022-06-17,20250.0,20500.0,20500.0,19800.0,12.49M,-3.57%
2022-06-20,18850.0,20300.0,20550.0,18850.0,16.89M,-6.91%
2022-06-21,19200.0,18850.0,19600.0,18700.0,10.84M,1.86%
2022-06-22,20500.0,19700.0,20500.0,19600.0,9.69M,6.77%
2022-06-23,21300.0,20150.0,21700.0,20150.0,15.47M,3.90%
2022-06-24,21200.0,21300.0,21800.0,21050.0,11.60M,-0.47%
2022-06-27,21500.0,21400.0,21750.0,21150.0,9.79M,1.42%
2022-06-28,22550.0,21500.0,22800.0,21350.0,24.89M,4.88%
